rupture_ordinal,event_id,rupture_id,tree_id,branch_index,rupture_set_id,source_index,source_id,source_name,source_type,rupture_index,magnitude,raw_annual_rate,top_depth_km,width_km,centroid_longitude,centroid_latitude,centroid_depth_km
1269,EVT_00002653,4788aad5b443d3865955386c,8231,0,8211,728,8211,"PointSourceFinite: -123.500, 45.800",SLAB,5,7.05,3.592792521919253e-07,42.0,8.0,-123.5,45.8,42.0
1270,EVT_00002655,1c72fef246eeef037c3ad46f,8231,0,8211,658,8211,"PointSourceFinite: -123.700, 45.400",SLAB,3,6.85,6.8800373741334e-07,42.0,8.0,-123.7,45.4,42.0
1271,EVT_00002658,2170ac491519fcf00664e2ff,8231,0,8211,719,8211,"PointSourceFinite: -122.700, 45.700",SLAB,1,6.65,3.6213516495616427e-07,50.0,8.0,-122.7,45.7,50.0
1272,EVT_00002659,7ffa496f0868a24ef9501965,8231,0,8211,680,8211,"PointSourceFinite: -123.200, 45.500",SLAB,0,6.55,7.952565819586958e-07,50.0,8.0,-123.2,45.5,50.0
1273,EVT_00002661,0173856e1e37fc6992ea0e19,8231,0,8211,592,8211,"PointSourceFinite: -123.300, 45.000",SLAB,0,6.55,1.017660328711871e-06,42.0,8.0,-123.3,45.0,42.0
1274,EVT_00002664,e4096d5848eb5c564680f5c5,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,363,8.2,3.6549706507596613e-07,5.294936151407914,85.0,,,
1275,EVT_00002665,701362cceff8bb518846a4b1,8231,0,8211,577,8211,"PointSourceFinite: -123.000, 44.900",SLAB,2,6.75,6.979685181547128e-07,50.0,8.0,-123.0,44.9,50.0
1276,EVT_00002668,d6cb88c8bbd9114235c14712,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,244,8.1,3.4722221182216775e-07,5.0,105.0,,,
1277,EVT_00002669,83a371e14ebd3939ec41f36a,8231,0,8211,713,8211,"PointSourceFinite: -123.300, 45.700",SLAB,4,6.95,4.483127212192581e-07,42.0,8.0,-123.3,45.7,42.0
1278,EVT_00002673,2e5e9a058bd5de0e134e2cac,8231,0,8211,25,8211,"PointSourceFinite: -123.900, 42.200",SLAB,6,7.15,5.077582184700972e-07,42.0,8.0,-123.9,42.2,42.0
1279,EVT_00002675,4e9b781fb0216e634a534508,8231,0,8211,493,8211,"PointSourceFinite: -124.000, 44.500",SLAB,5,7.05,3.490583449043997e-07,42.0,8.0,-124.0,44.5,42.0
1280,EVT_00002676,7314099791a3cd5c59013d32,8231,0,8211,741,8211,"PointSourceFinite: -123.800, 45.900",SLAB,1,6.65,3.9851933212840083e-07,42.0,8.0,-123.8,45.9,42.0
1281,EVT_00002677,8880c866e743ce47dba32de3,8231,0,8211,692,8211,"PointSourceFinite: -123.700, 45.600",SLAB,0,6.55,7.452618116623947e-07,42.0,8.0,-123.7,45.6,42.0
1282,EVT_00002680,08c788924f49fec9e2c4d8b1,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,667,8.0,1.1864454622055416e-06,5.0,145.0,,,
1283,EVT_00002683,0f116cf0cfa62b1f0929e51f,8231,0,8211,498,8211,"PointSourceFinite: -123.500, 44.500",SLAB,6,7.15,4.0853608584440854e-07,42.0,8.0,-123.5,44.5,42.0
1284,EVT_00002688,985f81a897af8e7280f61f7b,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,653,8.0,1.1864454622055416e-06,5.0,145.0,,,
1285,EVT_00002689,5b71448810655b3895abf34c,8231,0,8211,359,8211,"PointSourceFinite: -123.800, 43.800",SLAB,0,6.55,1.659022540401502e-07,42.0,8.0,-123.8,43.8,42.0
1286,EVT_00002693,7c8557e0739e65ba018779a0,8231,0,8211,421,8211,"PointSourceFinite: -123.600, 44.100",SLAB,1,6.65,2.926729408218001e-07,42.0,8.0,-123.6,44.1,42.0
1287,EVT_00002695,cd694b2da95fa2cd72072472,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,629,8.3,3.72023798380894e-07,5.0,155.0,,,
1288,EVT_00002696,d07cd64a0f740ed9ce0c4287,8231,0,8211,105,8211,"PointSourceFinite: -124.300, 42.600",SLAB,1,6.65,7.13984575749722e-07,42.0,8.0,-124.3,42.6,42.0
1289,EVT_00002697,fe2248fa552a29c9073885a1,8231,0,8211,495,8211,"PointSourceFinite: -123.800, 44.500",SLAB,3,6.85,4.851603552305874e-07,42.0,8.0,-123.8,44.5,42.0
1290,EVT_00002699,783cc8d7c5e78c59ecad0be9,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,748,8.1,1.000721591214509e-06,5.0,80.0,,,
1291,EVT_00002701,11e4113802dce4d1d38a6c2c,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,789,8.1,1.000721591214509e-06,5.0,80.0,,,
1292,EVT_00002704,e62cec27bb2414cd7c8b5fef,8231,0,8211,665,8211,"PointSourceFinite: -123.000, 45.400",SLAB,6,7.15,4.324947179853701e-07,50.0,8.0,-123.0,45.4,50.0
1293,EVT_00002705,fff8a23d5302aac15a17ae0e,8231,0,8211,106,8211,"PointSourceFinite: -124.200, 42.600",SLAB,0,6.55,7.974853747825692e-07,42.0,8.0,-124.2,42.6,42.0
1294,EVT_00002706,3ed7453b48a5e4ab85c0f4a1,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,608,8.0,1.1864454622055416e-06,5.019237679629858,80.0,,,
1295,EVT_00002707,195222c9816dd3e5a511693b,8231,0,8211,732,8211,"PointSourceFinite: -123.100, 45.800",SLAB,1,6.65,4.520184961050821e-07,50.0,8.0,-123.1,45.8,50.0
1296,EVT_00002709,0ba691d088f42b454da59fda,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,1338,8.0,6.677807792741574e-07,5.0,85.0,,,
1297,EVT_00002710,4fbb2e0e3ee1648ca31eb254,8231,0,8211,72,8211,"PointSourceFinite: -123.400, 42.400",SLAB,1,6.65,5.044473113957421e-07,42.0,8.0,-123.4,42.4,42.0
1298,EVT_00002714,2dbb85f574971768dcbcda81,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,396,8.4,8.56164357917674e-07,5.0,80.0,,,
1299,EVT_00002716,0efc83d3e17649a630489eac,8231,0,8211,517,8211,"PointSourceFinite: -123.500, 44.600",SLAB,5,7.05,5.103788230347645e-07,42.0,8.0,-123.5,44.6,42.0
1300,EVT_00002723,f77deb942503e6d3de8e15ff,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1777,8.2,4.431346968677581e-07,5.0,105.0,,,
1301,EVT_00002726,32d9c6d49cc77e32cb2107ca,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,606,8.0,1.1864454622055416e-06,5.045338172905599,145.0,,,
1302,EVT_00002728,3ac8b95c49bbc29b52eed750,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1022,8.6,4.7348483430295604e-07,5.016005270030109,105.0,,,
1303,EVT_00002729,6c7bc6fb2c41ed22b48d0aad,8231,0,8211,11,8211,"PointSourceFinite: -123.200, 42.100",SLAB,4,6.95,2.8000472243937e-07,50.0,8.0,-123.2,42.1,50.0
1304,EVT_00002731,069713f205a34d6caf420756,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,963,8.3,7.379159742457803e-07,5.0,80.0,,,
1305,EVT_00002732,fa1be9d06b09525da4afceb5,8231,0,8211,622,8211,"PointSourceFinite: -123.900, 45.200",SLAB,2,6.75,7.428635753149113e-07,42.0,8.0,-123.9,45.2,42.0
1306,EVT_00002738,1b3ef0a28c7ea1ccb6aad445,8231,0,8211,706,8211,"PointSourceFinite: -122.300, 45.600",SLAB,0,6.55,2.673498677890117e-07,60.0,8.0,-122.3,45.6,60.0
1307,EVT_00002743,027575d3b7916207c3a3fdf4,8231,0,8211,461,8211,"PointSourceFinite: -123.400, 44.300",SLAB,3,6.85,3.840903862666726e-07,42.0,8.0,-123.4,44.3,42.0
1308,EVT_00002746,04fe8dbf38ad023d87c2ff6e,8231,0,8211,554,8211,"PointSourceFinite: -123.500, 44.800",SLAB,0,6.55,9.676372557756958e-07,42.0,8.0,-123.5,44.8,42.0
1309,EVT_00002749,e98bec22a927a048aaff9824,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,670,8.3,3.765060128192181e-07,5.0,105.0,,,
1310,EVT_00002750,68d3f42fb0824c84d00b05ea,8231,0,8211,479,8211,"PointSourceFinite: -123.500, 44.400",SLAB,1,6.65,5.526753844624487e-07,42.0,8.0,-123.5,44.4,42.0
1311,EVT_00002752,0f90f8c9d7f2365c0f08172a,8231,0,8211,80,8211,"PointSourceFinite: -122.600, 42.400",SLAB,2,6.75,1.3658604283517353e-07,50.0,8.0,-122.6,42.4,50.0
1312,EVT_00002754,21b4636b454688c409745d48,8231,0,8211,758,8211,"PointSourceFinite: -123.700, 46.000",SLAB,0,6.55,3.693165641331909e-07,42.0,8.0,-123.7,46.0,42.0
1313,EVT_00002758,074b8da0eed44348e6184cf2,8231,0,8211,642,8211,"PointSourceFinite: -123.600, 45.300",SLAB,0,6.55,9.908939804925046e-07,42.0,8.0,-123.6,45.3,42.0
1314,EVT_00002767,73ff94d2f03b4d31284506bc,8231,0,8211,515,8211,"PointSourceFinite: -123.700, 44.600",SLAB,1,6.65,7.005222991340849e-07,42.0,8.0,-123.7,44.6,42.0
1315,EVT_00002771,f2b16c6f4b2278324d972102,8231,0,8211,752,8211,"PointSourceFinite: -122.700, 45.900",SLAB,0,6.55,2.912194071620425e-07,50.0,8.0,-122.7,45.9,50.0
1316,EVT_00002773,350432ad1e0dbd98087816ac,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,407,8.4,8.56164357917674e-07,5.0,80.0,,,
1317,EVT_00002775,643f562df8628dacc65ca147,8231,0,8211,212,8211,"PointSourceFinite: -124.100, 43.100",SLAB,5,7.05,2.175241225690333e-07,42.0,8.0,-124.1,43.1,42.0
1318,EVT_00002776,51a08204695d58599833cd0c,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,164,8.1,6.443298776081463e-07,5.0,80.0,,,
1319,EVT_00002779,dc27c781398a3922fc46b3f0,8231,0,8211,704,8211,"PointSourceFinite: -122.500, 45.600",SLAB,2,6.75,2.904441157764086e-07,50.0,8.0,-122.5,45.6,50.0
1320,EVT_00002781,357808cbc466fde3b4a37c33,8231,0,8211,231,8211,"PointSourceFinite: -124.300, 43.200",SLAB,1,6.65,2.44489093633205e-07,42.0,8.0,-124.3,43.2,42.0
1321,EVT_00002783,dfa5653ca78210c478b7ff6a,8231,0,8211,54,8211,"PointSourceFinite: -123.100, 42.300",SLAB,2,6.75,2.962699940805284e-07,50.0,8.0,-123.1,42.3,50.0
1322,EVT_00002785,66de91a0a793fcb971485b41,8231,0,8211,652,8211,"PointSourceFinite: -122.600, 45.300",SLAB,3,6.85,3.8764116162071683e-07,50.0,8.0,-122.6,45.3,50.0
1323,EVT_00002786,f292bf5d76e5317ca3f40664,8231,0,8211,582,8211,"PointSourceFinite: -122.500, 44.900",SLAB,3,6.85,3.687948807343245e-07,50.0,8.0,-122.5,44.9,50.0
1324,EVT_00002788,bcffd81aa10655aab89ec20b,8231,0,8211,455,8211,"PointSourceFinite: -124.000, 44.300",SLAB,2,6.75,3.2861510662365826e-07,42.0,8.0,-124.0,44.3,42.0
1325,EVT_00002789,d02341c5ddac2a1115f55a61,8231,0,8211,49,8211,"PointSourceFinite: -123.600, 42.300",SLAB,0,6.55,7.110557796007749e-07,42.0,8.0,-123.6,42.3,42.0
1326,EVT_00002797,6c0ef6536c3d0cbbfd79edc3,8231,0,8211,105,8211,"PointSourceFinite: -124.300, 42.600",SLAB,0,6.55,7.828685196921124e-07,42.0,8.0,-124.3,42.6,42.0
1327,EVT_00002798,553f6d5ee2c4f3200aaafbf2,8231,0,8211,527,8211,"PointSourceFinite: -122.500, 44.600",SLAB,6,7.15,2.42170262910915e-07,50.0,8.0,-122.5,44.6,50.0
1328,EVT_00002801,f0223930d7ae6cc57ad9b822,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,937,8.3,7.469149495414605e-07,5.0,70.0,,,
1329,EVT_00002804,731fdc745198d8f0315bb8c8,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,111,8.1,6.443298776081463e-07,5.160402225532784,80.0,,,
1330,EVT_00002805,b873c18047e52ae4496888d7,8231,0,8211,466,8211,"PointSourceFinite: -122.900, 44.300",SLAB,3,6.85,3.16875681060682e-07,50.0,8.0,-122.9,44.3,50.0
1331,EVT_00002806,9eb22cffe58265f8036e65f1,8231,0,8211,543,8211,"PointSourceFinite: -122.800, 44.700",SLAB,3,6.85,4.812005605112857e-07,50.0,8.0,-122.8,44.7,50.0
1332,EVT_00002812,c4d17b1fefdf31ed78bd8454,8231,0,8211,100,8211,"PointSourceFinite: -122.700, 42.500",SLAB,6,7.15,1.0568751234292369e-07,50.0,8.0,-122.7,42.5,50.0
1333,EVT_00002817,31825ac5cdfd5d831eae85cf,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1261,8.0,6.57010121543929e-07,5.322114083499341,105.0,,,
1334,EVT_00002818,9167b0138358a1836b6323c6,8231,0,8211,54,8211,"PointSourceFinite: -123.100, 42.300",SLAB,1,6.65,3.2485358868077e-07,50.0,8.0,-123.1,42.3,50.0
1335,EVT_00002821,98560c1314016117ff5e66a1,8231,0,8211,197,8211,"PointSourceFinite: -123.500, 43.000",SLAB,2,6.75,2.68092377921026e-07,42.0,8.0,-123.5,43.0,42.0
1336,EVT_00002824,b21f54b6d15fccb371882cbf,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,578,8.7,1.8382352390585351e-06,5.0,145.0,,,
1337,EVT_00002826,cbde17f8965a382844edf3a0,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,661,8.0,1.1864454622055416e-06,5.0,80.0,,,
1338,EVT_00002828,fb7fbd72a79e82472ea517b8,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,834,8.2,8.473124973075812e-07,5.0,145.0,,,
1339,EVT_00002829,ed9ebc2f9421de3659e60807,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,881,8.2,8.473124973075812e-07,5.0,80.0,,,
1340,EVT_00002832,493330478927596e45275186,8231,0,8211,73,8211,"PointSourceFinite: -123.300, 42.400",SLAB,3,6.85,3.6494909694141364e-07,42.0,8.0,-123.3,42.4,42.0
1341,EVT_00002833,7272ded7cdee328706c96d3d,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,577,8.7,1.8382352390585351e-06,5.000222913881156,80.0,,,
1342,EVT_00002840,474ab628dfd8f4d0b6173e2f,8231,0,8211,524,8211,"PointSourceFinite: -122.800, 44.600",SLAB,3,6.85,4.423910855556168e-07,50.0,8.0,-122.8,44.6,50.0
1343,EVT_00002842,e4ba0f1d32d13b7aacdb3843,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,294,8.3,7.530120256384362e-07,5.239902065143324,80.0,,,
1344,EVT_00002846,b9da3f42c420879a4cb83eb1,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,102,8.1,6.510416471665647e-07,5.449963422204166,70.0,,,
1345,EVT_00002847,c55dd76efa05ae5c2cf90c93,8231,0,8211,96,8211,"PointSourceFinite: -123.100, 42.500",SLAB,2,6.75,2.8361543415486065e-07,50.0,8.0,-123.1,42.5,50.0
1346,EVT_00002852,d1e5adf7c2d37ad5ec299efa,8231,0,8211,406,8211,"PointSourceFinite: -123.100, 44.000",SLAB,4,6.95,1.7277431236240493e-07,50.0,8.0,-123.1,44.0,50.0
1347,EVT_00002856,e3b38efd40237e8789163c7c,8231,0,8211,696,8211,"PointSourceFinite: -123.300, 45.600",SLAB,3,6.85,5.647147190317897e-07,42.0,8.0,-123.3,45.6,42.0
1348,EVT_00002860,803d11ddd7e2e10e7df371fb,8231,0,8211,593,8211,"PointSourceFinite: -123.200, 45.000",SLAB,3,6.85,7.406453466911456e-07,50.0,8.0,-123.2,45.0,50.0
1349,EVT_00002862,aa6645346c87ae32ea5832ab,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,692,8.0,1.1864454622055416e-06,5.0,80.0,,,
1350,EVT_00002864,2e6513b0edc66c615ad52723,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,637,8.0,1.1980772804624588e-06,5.0,70.0,,,
1351,EVT_00002868,a9ba34c2f1d65a6b51a1a381,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,1033,8.5,6.335124720565497e-07,5.097986857414012,70.0,,,
1352,EVT_00002874,b8b423f70f28ce0871396aa5,8231,0,8211,620,8211,"PointSourceFinite: -122.300, 45.100",SLAB,0,6.55,3.6426866170342733e-07,60.0,8.0,-122.3,45.1,60.0
1353,EVT_00002885,f76e7cafd3e45a9b1bffad27,8231,0,8211,585,8211,"PointSourceFinite: -124.000, 45.000",SLAB,3,6.85,6.273076415718303e-07,42.0,8.0,-124.0,45.0,42.0
1354,EVT_00002886,2cfc1cc16dd7e2c9a0de59ea,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,473,8.5,1.0080644859353255e-06,5.0,80.0,,,
1355,EVT_00002887,90bbfeb8bb245eef218f5412,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,871,8.2,8.473124973075812e-07,5.0,80.0,,,
1356,EVT_00002888,3565d6381b7c7e03e122df77,8231,0,8211,500,8211,"PointSourceFinite: -123.300, 44.500",SLAB,5,7.05,4.4263587122215403e-07,42.0,8.0,-123.3,44.5,42.0
1357,EVT_00002890,611101988c4bc64c91d8d019,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,1120,8.6,6.264536216300861e-07,5.00026134730894,80.0,,,
1358,EVT_00002894,cc57cb2466e937e1c6356af7,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,829,8.2,8.473124973075812e-07,5.0,80.0,,,
1359,EVT_00002895,f96b61b760cdb73e43ab0eb4,8231,0,8211,128,8211,"PointSourceFinite: -124.100, 42.700",SLAB,0,6.55,7.16085476028896e-07,42.0,8.0,-124.1,42.7,42.0
1360,EVT_00002896,5857ae47a268508d414cdf75,8231,0,8211,585,8211,"PointSourceFinite: -124.000, 45.000",SLAB,4,6.95,5.72111368724301e-07,42.0,8.0,-124.0,45.0,42.0
1361,EVT_00002897,6da7c95da6a604e233e54881,8231,0,8211,147,8211,"PointSourceFinite: -124.300, 42.800",SLAB,4,6.95,4.2017735542112803e-07,42.0,8.0,-124.3,42.8,42.0
1362,EVT_00002898,9f7262a54c26f34da7203e03,8231,0,8211,109,8211,"PointSourceFinite: -123.900, 42.600",SLAB,5,7.05,4.816622934887456e-07,42.0,8.0,-123.9,42.6,42.0
1363,EVT_00002901,f77f7ed449cc1cdd0fae8f6a,8231,0,8211,406,8211,"PointSourceFinite: -123.100, 44.000",SLAB,0,6.55,2.497348624518999e-07,50.0,8.0,-123.1,44.0,50.0
1364,EVT_00002908,76b20cfa11e8f028e5d2879e,8231,0,8211,91,8211,"PointSourceFinite: -123.600, 42.500",SLAB,2,6.75,5.557043621397581e-07,42.0,8.0,-123.6,42.5,42.0
1365,EVT_00002912,236ecea3a81eb436338b642c,8231,0,8211,47,8211,"PointSourceFinite: -123.800, 42.300",SLAB,3,6.85,6.357245608224045e-07,42.0,8.0,-123.8,42.3,42.0
1366,EVT_00002917,4ed7f6ca5e028648829cf92f,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,33,8.0,6.06796098330002e-07,5.0,145.0,,,
1367,EVT_00002920,de1ba61a02076aa696356204,8231,0,8211,548,8211,"PointSourceFinite: -122.300, 44.700",SLAB,0,6.55,3.50242155447804e-07,60.0,8.0,-122.3,44.7,60.0
1368,EVT_00002924,f4295a38a6d61795b0edda9b,8231,0,8211,747,8211,"PointSourceFinite: -123.200, 45.900",SLAB,4,6.95,3.0175205319895845e-07,50.0,8.0,-123.2,45.9,50.0
1369,EVT_00002925,2ed3bb5c5f7b1834a474bdb4,8231,0,8211,685,8211,"PointSourceFinite: -122.700, 45.500",SLAB,3,6.85,3.7990752986285706e-07,50.0,8.0,-122.7,45.5,50.0
1370,EVT_00002929,b070b5ccb7445a209d7e0c39,8231,0,8211,474,8211,"PointSourceFinite: -124.000, 44.400",SLAB,1,6.65,4.313014975324269e-07,42.0,8.0,-124.0,44.4,42.0
1371,EVT_00002930,760d8f77b48c94e4f9878e41,8231,0,8211,136,8211,"PointSourceFinite: -123.300, 42.700",SLAB,6,7.15,2.286327024609584e-07,42.0,8.0,-123.3,42.7,42.0
1372,EVT_00002931,bbd407a7f82cd5bccfd0cba2,8231,0,8211,605,8211,"PointSourceFinite: -123.800, 45.100",SLAB,2,6.75,8.030471840569508e-07,42.0,8.0,-123.8,45.1,42.0
1373,EVT_00002932,899c2232b30206ea63cadb07,8231,0,8211,457,8211,"PointSourceFinite: -123.800, 44.300",SLAB,0,6.55,4.53419252809747e-07,42.0,8.0,-123.8,44.3,42.0
1374,EVT_00002933,fc0f53d9c23e528b84970931,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,79,8.0,6.06796098330002e-07,5.0,145.0,,,
1375,EVT_00002934,90a464a5fcd935a876a806e0,8231,0,8211,654,8211,"PointSourceFinite: -122.400, 45.300",SLAB,6,7.15,2.2303913947500773e-07,60.0,8.0,-122.4,45.3,60.0
1376,EVT_00002936,e4dcbc3010533d3f1e155415,3199,9,3161,0,3161,"Cascadia (unsegmented, 1-2-3, middle)",INTERFACE,801,8.2,8.473124973075812e-07,5.116351323243297,80.0,,,
1377,EVT_00002938,1902805d030bb8bc6f4515ff,3199,1,3160,0,3160,"Cascadia (unsegmented, 1-2-3, bottom)",INTERFACE,321,8.3,7.530120256384362e-07,5.0,145.0,,,
1378,EVT_00002940,0463166dae2eb82baf52fed7,3199,0,3172,0,3172,"Cascadia (unsegmented, 1-2-3-4, top)",INTERFACE,1460,8.1,5.484180471627536e-07,5.0,85.0,,,
1379,EVT_00002944,fbbd4899fb2126590c8f4ab1,8231,0,8211,553,8211,"PointSourceFinite: -123.600, 44.800",SLAB,3,6.85,7.232187194535156e-07,42.0,8.0,-123.6,44.8,42.0
1380,EVT_00002950,4404a27b077d54f91101459b,8231,0,8211,795,8211,"PointSourceFinite: -123.200, 46.200",SLAB,3,6.85,1.7390509188878016e-07,50.0,8.0,-123.2,46.2,50.0
1381,EVT_00002952,6e37ca79ab6f46644703b8a8,8231,0,8211,66,8211,"PointSourceFinite: -124.000, 42.400",SLAB,2,6.75,7.450863573584931e-07,42.0,8.0,-124.0,42.4,42.0
1382,EVT_00002955,4ffba1217f292bbf84fc08b6,3199,15,3170,0,3170,"Cascadia (unsegmented, 1-2-3-4, bottom)",INTERFACE,2110,8.4,3.079129236417244e-07,5.0,155.0,,,
1383,EVT_00002960,f487261a59fa8bd9c756c785,8231,0,8211,540,8211,"PointSourceFinite: -123.100, 44.700",SLAB,0,6.55,8.065562266237758e-07,50.0,8.0,-123.1,44.7,50.0
1384,EVT_00002962,d0d4ed603efa7d534aa42a02,8231,0,8211,768,8211,"PointSourceFinite: -122.700, 46.000",SLAB,0,6.55,2.445802658009116e-07,50.0,8.0,-122.7,46.0,50.0
1385,EVT_00002963,53b5d4f318b33951405d10c7,8231,0,8211,539,8211,"PointSourceFinite: -123.200, 44.700",SLAB,6,7.15,4.885158010864644e-07,50.0,8.0,-123.2,44.7,50.0
1386,EVT_00002964,6c0088a4990655f99f56eacd,8231,0,8211,679,8211,"PointSourceFinite: -123.300, 45.500",SLAB,3,6.85,6.31654596875664e-07,42.0,8.0,-123.3,45.5,42.0
1387,EVT_00002968,2a57cad58c4e21b58acd0a43,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,766,8.1,1.011145774456327e-06,5.0,70.0,,,
1388,EVT_00002969,da74bd101db5405189a2590d,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,987,8.5,4.3103446984820834e-07,5.0,105.0,,,
1389,EVT_00002970,5ff85ffb8dc24ba0490e742b,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1188,8.7,5.341880181879504e-07,5.0,105.0,,,
1390,EVT_00002971,075cee1002b588423125c10f,3199,10,3171,0,3171,"Cascadia (unsegmented, 1-2-3-4, middle)",INTERFACE,1957,8.3,3.6895798712289013e-07,5.0,105.0,,,
1391,EVT_00002972,4724fa7b721946052aa720cc,8231,0,8211,494,8211,"PointSourceFinite: -123.900, 44.500",SLAB,1,6.65,5.462472996799058e-07,42.0,8.0,-123.9,44.5,42.0
1392,EVT_00002976,eaeaaf4715af4876e6fc76e4,8231,0,8211,206,8211,"PointSourceFinite: -122.600, 43.000",SLAB,1,6.65,1.1819432429500465e-07,50.0,8.0,-122.6,43.0,50.0
1393,EVT_00002978,9f37dca1dac592e7eca741a3,8231,0,8211,354,8211,"PointSourceFinite: -122.300, 43.700",SLAB,0,6.55,1.1716484534788062e-07,60.0,8.0,-122.3,43.7,60.0
1394,EVT_00002980,fd5d43d145e96c280b31d3ff,8231,0,8211,634,8211,"PointSourceFinite: -122.700, 45.200",SLAB,3,6.85,4.6132441253210723e-07,50.0,8.0,-122.7,45.2,50.0
1395,EVT_00002983,a10275b709b10aa145a35067,8231,0,8211,540,8211,"PointSourceFinite: -123.100, 44.700",SLAB,5,7.05,5.089025749245024e-07,50.0,8.0,-123.1,44.7,50.0
1396,EVT_00002984,c3bc1f0e112a33de1758de5e,8231,0,8211,68,8211,"PointSourceFinite: -123.800, 42.400",SLAB,0,6.55,8.209709245798403e-07,42.0,8.0,-123.8,42.4,42.0
1397,EVT_00002985,644ee228da15fc8c57ca47bd,8231,0,8211,717,8211,"PointSourceFinite: -122.900, 45.700",SLAB,0,6.55,4.927146636499366e-07,50.0,8.0,-122.9,45.7,50.0
1398,EVT_00002986,cbb86db40b6ed81046b74819,8231,0,8211,168,8211,"PointSourceFinite: -124.300, 42.900",SLAB,2,6.75,4.251910593441679e-07,42.0,8.0,-124.3,42.9,42.0
1399,EVT_00002988,94d4c7e1ce207024971fe942,3199,12,3162,0,3162,"Cascadia (unsegmented, 1-2-3, top)",INTERFACE,595,8.0,1.1980772804624588e-06,5.102302729992728,70.0,,,
1400,EVT_00002989,a12a5092226e7625875362e1,8231,0,8211,624,8211,"PointSourceFinite: -123.700, 45.200",SLAB,2,6.75,8.306060395902439e-07,42.0,8.0,-123.7,45.2,42.0
1401,EVT_00002991,385fb6c6d138d741f7ab795d,8231,0,8211,785,8211,"PointSourceFinite: -122.600, 46.100",SLAB,4,6.95,1.3036096578729337e-07,50.0,8.0,-122.6,46.1,50.0
1402,EVT_00002992,23ac59963b9c2a80f7643586,8231,0,8211,200,8211,"PointSourceFinite: -123.200, 43.000",SLAB,2,6.75,1.958698052931031e-07,50.0,8.0,-123.2,43.0,50.0
